Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,HCHO,Temp,Wind_U,Wind_V,Fire_Count,AOD,Latitude,Longitude,PM2.5_SubIndex,NO2_column_number_density,SO2_column_number_density,CO_column_number_density,O3_column_number_density,Distance_To_Coast,Elevation
2024-03-24,Ahmedabad,61.86,104.26,73.37,169.6,251.03,3.27,12.69,1.93,11.85,0.0002484058205846,302.2902725426726,1.5103549846383026,0.0148671209350112,6.0,0.4436348036802171,23.0225,72.5714,104.0,0.0001471204159316,0.0003075385757257,0.0416910288306365,0.13064365088944,206.36,53.0
2024-03-25,Ahmedabad,55.94,95.83,72.45,163.8,243.45,4.9,11.27,1.35,13.62,0.0003244850894369,303.2761414550071,0.7555001872454502,-1.1653460569159928,2.0,0.4436348036802171,23.0225,72.5714,93.0,0.000130347686304,0.0019761642633661,0.0414766892790932,0.1315703762873145,206.36,53.0
2024-03-26,Ahmedabad,73.81,136.12,77.16,154.23,231.35,7.67,5.74,0.71,11.44,0.0002985892981983,304.2702591178953,0.4993555675181307,0.2694748843363089,4.0,0.4436348036802171,23.0225,72.5714,145.0,0.0001253850496141,-0.0006233704043554,0.0414766892790932,0.1299653202295735,206.36,53.0
2024-03-27,Ahmedabad,57.4,91.44,41.28,94.02,124.82,14.57,10.43,0.36,24.66,0.0004839901700381,305.2562232202338,1.24506625094155,-0.8030025386071019,12.0,0.4436348036802171,23.0225,72.5714,96.0,0.0002236970605165,0.0002375515900579,0.0414766892790932,0.1321268641884092,206.36,53.0
2024-03-28,Ahmedabad,67.38,109.93,6.93,28.71,35.19,10.98,7.25,0.8,31.55,0.0003002093406653,305.08173846459204,2.0529603930406792,-1.4489599521770034,5.0,0.4436348036802171,23.0225,72.5714,123.0,0.0001053230029048,0.0003054051555409,0.0436208881437923,0.1252356181576524,206.36,53.0
2024-03-29,Ahmedabad,57.26,103.22,7.29,23.14,27.21,10.49,6.38,1.42,26.6,0.0002522689446759,304.4164634675019,2.475586645362913,-0.4915944337844848,9.0,0.4436348036802171,23.0225,72.5714,95.0,0.0001078796994989,-0.0001626660814509,0.0446760542690902,0.1264469772577705,206.36,53.0
2024-03-30,Ahmedabad,51.4,89.39,6.63,10.46,14.04,17.55,6.58,1.56,21.75,0.0001409726750545,302.910754595616,2.408100852670596,-1.1912507012832996,7.0,0.4436348036802171,23.0225,72.5714,85.0,0.0001075002946891,-1.7169151760759878e-05,0.0407968722283975,0.1275229752064174,206.36,53.0
2024-03-31,Ahmedabad,58.6,100.56,6.5,7.49,11.0,19.16,6.15,1.61,26.0,0.0001476579897146,301.71765648302187,1.5727203871852666,-1.4022174509920813,8.0,0.4436348036802171,23.0225,72.5714,98.0,0.0001045609460561,0.000568220159039,0.0345457606017704,0.1269917190075342,206.36,53.0
2024-04-01,Ahmedabad,65.72,111.55,6.42,6.57,9.99,19.67,6.23,1.13,24.65,0.0003701854678313,302.63142850417495,1.9404132255288056,-0.2945714579072109,2.0,0.4436348036802171,23.0225,72.5714,117.0,0.0001180474209832,9.253127063860464e-05,0.0345457606017704,0.1241815537214691,206.36,53.0
2024-04-02,Ahmedabad,59.73,101.88,6.37,5.89,9.26,20.02,8.83,1.15,26.81,9.9046023745782e-05,302.93141480379325,2.146972975989645,-0.7066891618477281,6.0,0.4436348036802171,23.0225,72.5714,100.0,0.0001211556736962,-0.0003640901413747,0.0350882336497423,0.1236692517996245,206.36,53.0
2024-04-03,Ahmedabad,49.99,84.49,5.58,7.54,10.75,16.96,10.06,1.33,21.32,0.0001888076143475,302.8549562794293,2.111254623694013,-0.3275290339492087,2.0,0.4436348036802171,23.0225,72.5714,83.0,0.0001240478886757,0.0006719801458532,0.0409205928444998,0.1258282512426794,206.36,53.0
2024-04-04,Ahmedabad,56.36,98.64,5.16,27.58,32.87,15.15,7.0,1.29,22.34,0.0001888076143475,303.25612168718675,2.2370090225870296,-1.332065707953401,1.0,0.4436348036802171,23.0225,72.5714,94.0,0.0001065900578396,0.0006719801458532,0.0409205928444998,0.1297601014376117,206.36,53.0
2024-04-05,Ahmedabad,57.17,99.46,6.18,28.05,34.24,18.12,6.42,1.21,21.27,0.0001155919466715,304.1472722134849,2.846498504165531,-1.1505641382794047,5.0,0.4436348036802171,23.0225,72.5714,95.0,7.439067147754296e-05,0.0004025125226401,0.0409205928444998,0.1328667375344648,206.36,53.0
2024-04-06,Ahmedabad,58.67,100.24,7.79,11.35,29.72,19.39,7.59,1.2,27.7,0.0001981888239175,303.61185719985366,2.816672509954881,-1.0229316654131393,19.0,0.4436348036802171,23.0225,72.5714,98.0,9.000533892903884e-05,9.32465641306422e-06,0.0409205928444998,0.1346812963673367,206.36,53.0
2024-04-07,Ahmedabad,58.08,99.59,7.77,18.25,33.55,19.72,7.54,1.43,26.87,0.000301265235522,303.05478060522745,1.6513364037802054,-0.3313356360723806,8.0,0.4436348036802171,23.0225,72.5714,97.0,0.0001299413124798,0.0003486739005894,0.0409205928444998,0.1367091238499141,206.36,53.0
2024-04-08,Ahmedabad,71.47,122.69,6.77,21.45,29.2,21.11,5.42,1.23,27.8,0.0003327800384283,303.92640171494594,-0.3302143747492354,-0.9540039458016092,3.0,0.4436348036802171,23.0225,72.5714,137.0,0.0002070315676974,0.0006165529484862,0.0409205928444998,0.1373381614685515,206.36,53.0
2024-04-09,Ahmedabad,86.17,147.15,8.67,26.07,34.76,20.23,7.6,1.08,31.75,0.0004037001933763,305.2406645782234,0.3895891174789547,1.1436073151669763,1.0,0.4436348036802171,23.0225,72.5714,187.0,0.0002048321766779,0.0003809994668701,0.0545015558600606,0.13397997617726,206.36,53.0
2024-04-10,Ahmedabad,65.6,117.13,8.45,27.07,35.52,20.23,7.09,0.5,35.62,0.0003281480572841,304.96643941716627,-0.3582803445268971,1.1604123845580936,7.0,0.4436348036802171,23.0225,72.5714,117.0,0.0001331887096527,0.0021591220469495,0.0545015558600606,0.1349920720402602,206.36,53.0
2024-04-11,Ahmedabad,73.91,136.44,8.41,26.09,34.5,13.39,9.43,0.75,29.97,0.0003755203218718,304.59287273791404,-1.801288974377536,0.640052041342092,1.0,0.4436348036802171,23.0225,72.5714,145.0,0.000169880987512,0.0009492467771922,0.0545015558600606,0.1339341047204484,206.36,53.0
2024-04-12,Ahmedabad,43.89,82.39,8.0,22.0,15.81,8.0,8.03,0.53,39.62,0.0003043223028575,304.16399453037474,-0.2199690471323885,1.9234393539354784,4.0,0.4436348036802171,23.0225,72.5714,73.0,0.0001500383659732,-0.0001868508115877,0.0545015558600606,0.1351262778044195,206.36,53.0
2024-04-13,Ahmedabad,58.2,100.55,11.15,42.63,31.19,15.58,13.29,0.17,25.06,0.0003881445488712,304.1995742413424,0.99768487797227,1.5753312369649723,10.0,0.4436348036802171,23.0225,72.5714,97.0,0.0001487295851134,0.0013392225768531,0.0394761934876573,0.1302141067461227,206.36,53.0
2024-04-14,Ahmedabad,50.9,92.95,15.93,52.85,67.87,16.31,12.18,0.27,20.94,0.0002663199995306,305.10518946388896,0.6663798546606255,-1.1089176540226902,2.0,0.4436348036802171,23.0225,72.5714,85.0,0.0001338980073342,0.0008091994095596,0.0409311472567502,0.1263959109783592,206.36,53.0
2024-04-15,Ahmedabad,46.9,85.35,17.23,51.57,66.62,17.76,6.57,0.86,24.87,0.000369086215305,305.86762494819106,0.9056551290112872,-2.398682526839796,0.0,0.4436348036802171,23.0225,72.5714,78.0,0.0002073654031847,0.0002668244123925,0.0457778570853932,0.1278977096081205,206.36,53.0
2024-04-16,Ahmedabad,48.63,88.48,8.49,28.84,37.05,19.04,6.31,0.95,34.78,0.0002325333118446,306.554624601852,0.0917575599611267,-2.469936429992203,5.0,0.4436348036802171,23.0225,72.5714,81.0,0.0001703097659629,-0.0001033965600072,0.0457778570853932,0.1276984959841198,206.36,53.0
2024-04-17,Ahmedabad,67.26,116.83,5.71,40.55,46.33,16.24,9.08,2.14,31.3,0.0003360014290274,307.94703309110895,1.0838880908581636,-0.7625612214554188,6.0,0.4436348036802171,23.0225,72.5714,122.0,0.0002001709945034,0.0002829731092789,0.0457710810005816,0.1318582743406733,206.36,53.0
2024-04-18,Ahmedabad,50.0,88.49,8.41,35.56,43.93,17.43,9.9,1.93,24.73,0.0002074105063998,306.9609237049901,2.2954218563183333,-1.7885318135106285,5.0,0.4436348036802171,23.0225,72.5714,83.0,9.5218441856591e-05,-0.0003226683184039,0.0371320657432202,0.1350447088480444,206.36,53.0
2024-04-19,Ahmedabad,77.9,132.76,8.62,34.21,42.83,18.02,8.13,1.5,21.2,0.0001818159782083,305.6603013563526,3.4529728371967634,-0.5011148711507634,6.0,0.4436348036802171,23.0225,72.5714,159.0,9.614968477621034e-05,-0.0001825735045602,0.0412247553467887,0.1345841753050116,206.36,53.0
2024-04-20,Ahmedabad,51.68,89.81,8.84,32.91,41.75,18.56,8.7,1.65,30.56,0.000193347963312,303.98148113812584,2.8241265319114506,-0.739370441251947,2.0,0.4436348036802171,23.0225,72.5714,86.0,0.0001010074411169,0.0005251477705316,0.0312082655727966,0.137490406632469,206.36,53.0
2024-04-21,Ahmedabad,54.01,93.25,9.78,32.99,42.77,17.77,7.94,1.08,24.49,0.0001859678837102,303.972751262576,2.7875268921371577,-0.1640496771464976,1.0,0.4436348036802171,23.0225,72.5714,90.0,9.956426759171884e-05,0.0005251477705316,0.0312082655727966,0.1349944389425023,206.36,53.0
2024-04-22,Ahmedabad,44.26,77.75,11.14,34.76,43.99,14.63,6.74,1.17,29.66,5.886636652975542e-05,304.46265134885334,2.648518066997676,-0.4767631005871203,3.0,0.4436348036802171,23.0225,72.5714,73.0,0.0001129131487687,0.0003004761820194,0.0312082655727966,0.1342651247978656,206.36,53.0
2024-04-23,Ahmedabad,50.58,88.91,11.68,53.86,54.18,14.93,6.41,1.34,26.56,0.0001925741816581,304.74479145966757,1.7584044730016428,-0.3659503191940544,2.0,0.4436348036802171,23.0225,72.5714,84.0,0.0001449354604119,-4.095978147235197e-05,0.0358922948233447,0.1336914300919023,206.36,53.0
2024-04-24,Ahmedabad,64.38,109.84,15.45,85.17,85.3,19.31,9.3,0.97,25.96,0.0004472874997952,305.76357903591423,1.307878050693246,-0.2575375876685445,5.0,0.4436348036802171,23.0225,72.5714,113.0,0.0002008403243963,0.0003341313276906,0.0358922948233447,0.1328779906034911,206.36,53.0
2024-04-25,Ahmedabad,59.81,104.55,10.72,24.92,34.1,12.71,8.23,0.4,30.21,0.0002180406757075,306.2816375022711,1.99318625483402,-0.0397925728051237,2.0,0.4436348036802171,23.0225,72.5714,100.0,0.0001928998229038,-0.000303713660602,0.0456399172544631,0.1321754351450258,206.36,53.0
2024-04-26,Ahmedabad,60.27,103.63,9.67,14.65,23.24,9.11,8.21,0.38,23.01,0.0002241537312439,305.24721101272934,2.0379342690918794,-0.3555036589156749,2.0,0.4436348036802171,23.0225,72.5714,99.0,0.0001226947933901,0.0002872110635508,0.0406804685615168,0.1317702382803401,206.36,53.0
2024-04-27,Ahmedabad,68.87,117.35,10.97,14.89,25.08,10.17,9.25,0.44,20.33,0.0003304217751453,305.72210626823954,1.4530561256778334,-1.2703884331754935,0.0,0.4436348036802171,23.0225,72.5714,128.0,7.720192661511482e-05,0.0002872110635508,0.0308366766850143,0.1288130134344529,206.36,53.0
2024-04-28,Ahmedabad,77.52,133.44,10.07,19.5,29.95,12.5,9.69,0.44,27.47,8.22644023566411e-05,306.6037902536318,2.223782783330873,-1.222949138907499,8.0,0.4436348036802171,23.0225,72.5714,157.0,0.0001089795201446,0.0001358821666201,0.0402008891105785,0.132703299961708,206.36,53.0
2024-04-29,Ahmedabad,65.02,113.24,13.64,22.97,37.67,12.84,6.34,0.48,27.26,0.0003074485862502,305.9520018821539,2.0584308269412017,-1.6831514669019123,6.0,0.4436348036802171,23.0225,72.5714,115.0,0.000113064852485,0.0006796404486524,0.03353711962701,0.1319507509470424,206.36,53.0
2024-04-30,Ahmedabad,78.69,136.53,14.64,23.24,38.9,13.55,4.95,0.5,30.95,0.0001917476077316,305.3985459083734,2.605039493058079,-0.9227300244708392,2.0,0.4436348036802171,23.0225,72.5714,161.0,0.0001069255158654,0.0002989131608047,0.0381325595080979,0.1296298503876163,206.36,53.0
2024-05-01,Ahmedabad,82.62,141.61,15.75,21.93,38.67,13.42,6.68,0.39,33.92,0.0003128152491283,304.3315634173016,1.7999353778454683,-1.1953717359276703,2.0,0.4436348036802171,23.0225,72.5714,175.0,0.0001157753713028,0.0003009540744734,0.0377747918122709,0.1286250153183673,206.36,53.0
2024-05-02,Ahmedabad,117.44,200.66,10.7,32.82,44.61,11.62,9.44,0.82,37.75,0.0002937131840079,304.9071487752042,0.2672199278838874,-0.0066029073656067,10.0,0.4436348036802171,23.0225,72.5714,291.0,0.0002259487629281,0.0001461939205254,0.0471373796463169,0.1265656542389647,206.36,53.0
2024-05-03,Ahmedabad,76.39,130.36,9.07,37.43,47.5,10.89,4.82,1.08,31.18,0.0004273225556452,305.6244660902393,1.3446334129156066,-0.4174977420836456,4.0,0.4436348036802171,23.0225,72.5714,154.0,0.0001543091493659,0.000329702248564,0.0364605374634387,0.1267960667610589,206.36,53.0
2024-05-04,Ahmedabad,79.76,141.04,7.57,38.71,47.28,10.72,4.82,0.51,16.5,0.0001955461825685,307.54408431237977,2.9531434377034502,-1.8678859592408177,4.0,0.4436348036802171,23.0225,72.5714,165.0,9.783256246013091e-05,0.0004158354422544,0.0291612595319844,0.124992430210155,206.36,53.0
2024-05-05,Ahmedabad,53.1,91.8,7.47,38.87,47.34,10.8,3.83,0.47,17.09,0.0002264005907097,306.3728450065435,3.4930599271789076,-0.889975954395856,6.0,0.4436348036802171,23.0225,72.5714,88.0,8.686973160368482e-05,-0.0003756393562072,0.0335943438112847,0.1271958500147288,206.36,53.0
2024-05-06,Ahmedabad,50.12,86.71,6.99,39.5,47.49,10.96,2.21,0.84,19.09,0.0004492279022442,306.54183849068573,2.5708073460778524,-0.1867208813512048,2.0,0.4436348036802171,23.0225,72.5714,83.0,0.0001251101784874,0.0008148055640051,0.0341425512962451,0.1329018771648848,206.36,53.0
2024-05-07,Ahmedabad,53.06,92.19,8.15,37.15,46.27,10.29,1.88,0.69,8.12,0.000308770001783,307.48083027388697,1.892594389213148,0.7345394755518713,5.0,0.4436348036802171,23.0225,72.5714,88.0,0.0001072237355402,-0.0001000343254418,0.0420492541610589,0.1351463496685477,206.36,53.0
2024-05-08,Ahmedabad,72.94,124.84,5.42,32.62,37.5,9.9,4.86,0.87,19.28,0.0001759374667179,307.8758346202761,2.5839633941650386,0.1060778115146843,2.0,0.4436348036802171,23.0225,72.5714,142.0,0.0001117427534814,0.0002131802592455,0.0420492541610589,0.130335671443926,206.36,53.0
2024-05-09,Ahmedabad,55.47,97.43,4.99,18.6,14.92,4.96,13.31,0.72,39.04,0.0001997120779577,307.6325060970099,2.3102500531100487,0.7703437389329423,2.0,0.4436348036802171,23.0225,72.5714,92.0,0.0001210907492256,0.000504382215208,0.0390181951224933,0.1309710542450575,206.36,53.0
2024-05-10,Ahmedabad,39.19,68.44,5.0,18.75,14.98,4.98,5.05,0.7,36.78,0.0003114201329403,307.0983927379283,1.7062836284785303,1.116369376810946,6.0,0.4436348036802171,23.0225,72.5714,65.0,0.0001503405914634,3.456875965996052e-05,0.0390181951224933,0.1343297991533237,206.36,53.0
2024-05-11,Ahmedabad,43.32,76.12,4.98,18.58,14.97,4.95,6.17,0.72,47.66,0.0002697155042718,307.4670031052227,1.9657456301903535,0.2258223415345184,3.0,0.4436348036802171,23.0225,72.5714,72.0,0.0001532275346108,-0.0007729030912744,0.0458875680008023,0.1348256468773336,206.36,53.0
2024-05-12,Ahmedabad,46.02,80.09,5.01,18.78,15.0,4.99,5.91,0.66,44.72,0.0001041526474713,307.66768056292864,1.6523730847262594,0.7356073837871699,11.0,0.4436348036802171,23.0225,72.5714,76.0,0.0001438396659738,0.0007456393196869,0.0428240410983704,0.1357474693230929,206.36,53.0
2024-05-13,Ahmedabad,57.48,80.28,5.01,54.67,27.39,24.02,9.28,0.64,55.99,0.0002726481962644,306.9034936890122,0.9681308361911032,-0.8526194372842478,3.0,0.4436348036802171,23.0225,72.5714,96.0,0.0001438070612494,0.0011482627596709,0.0405600517988339,0.1365060657263255,206.36,53.0
2024-05-14,Ahmedabad,42.26,78.66,18.31,75.42,50.48,58.17,14.86,0.97,74.66,0.0002726481962644,305.8938810511153,-0.1122247562852016,-1.6765402527742608,1.0,0.4436348036802171,23.0225,72.5714,70.0,0.0001053083906299,0.0011482627596709,0.0405600517988339,0.1354517340660545,206.36,53.0
2024-05-15,Ahmedabad,80.8,140.5,32.68,43.14,55.69,56.04,10.78,1.14,58.16,0.0001705230464633,306.5211366609085,0.2768980514171511,-0.046786675157473,2.0,0.4436348036802171,23.0225,72.5714,169.0,0.0002551626530476,0.0011482627596709,0.0407553575933114,0.140989616513299,206.36,53.0
2024-05-16,Ahmedabad,42.78,78.24,47.63,25.36,56.41,54.17,9.17,0.47,59.71,0.0003094321560797,307.57908800406057,1.8795444872952247,-2.1939797595489856,3.0,0.4436348036802171,23.0225,72.5714,71.0,0.0001805096835597,-0.0003258982324042,0.0464400760829602,0.1382921636105043,206.36,53.0
2024-05-17,Ahmedabad,49.14,93.54,39.33,47.06,53.09,56.28,12.3,0.34,56.5,0.0002010161705179,309.0347877177157,1.9905244694199673,-1.545181684715803,6.0,0.4436348036802171,23.0225,72.5714,82.0,0.0001345748896711,-3.297750663479023e-05,0.0426843675847838,0.1367762535810925,206.36,53.0
2024-05-18,Ahmedabad,60.76,107.29,28.4,41.89,51.13,54.96,17.45,0.74,46.34,0.0002594768531625,309.60254743117696,1.9486575163612068,-2.262514965478764,7.0,0.4436348036802171,23.0225,72.5714,100.0,0.0001028605651383,-6.615883239980795e-05,0.039891052991165,0.1334946618392761,206.36,53.0
2024-05-19,Ahmedabad,63.6,112.8,36.58,36.74,56.23,57.13,9.72,0.42,54.59,0.0002426074455427,310.2061535591303,2.7012914169666375,-2.663197629211485,3.0,0.4436348036802171,23.0225,72.5714,110.0,0.0001213352879858,7.794470002411659e-05,0.0417349101838904,0.133632913231894,206.36,53.0
2024-05-20,Ahmedabad,41.86,74.98,46.6,31.36,63.28,59.74,10.9,0.47,44.84,0.0002677077077609,309.48411907521324,2.479394824005837,-2.483770446259846,12.0,0.4436348036802171,23.0225,72.5714,69.0,0.000126886335875,-0.0005416325551204,0.0422066338360449,0.1343625074705789,206.36,53.0
2024-05-21,Ahmedabad,51.93,90.57,43.49,36.5,50.55,56.1,19.74,2.02,47.04,0.000270158010538,309.4891908778701,1.6586391389832016,-0.8431266703346902,11.0,0.4436348036802171,23.0225,72.5714,86.0,0.0001151104879682,-0.0002212734834757,0.043515726923957,0.1344870179892033,206.36,53.0
2024-05-22,Ahmedabad,61.5,103.75,43.49,45.95,19.97,43.2,22.47,1.15,32.03,0.0002370644274899,310.1423461973205,2.1428806689358497,-0.3421614475028459,2.0,0.4436348036802171,23.0225,72.5714,103.0,0.0001591740729054,-0.0003602032957134,0.0395698696375024,0.1330660879612411,206.36,53.0
2024-05-23,Ahmedabad,67.18,116.02,43.49,45.95,19.97,43.2,24.46,1.36,31.62,0.0002278565777568,310.62959647363465,3.776312510172526,-1.1431090526802594,4.0,0.4436348036802171,23.0225,72.5714,122.0,9.756955114429332e-05,0.0001033793523675,0.039499506354345,0.1336074322462525,206.36,53.0
2024-05-24,Ahmedabad,53.38,92.82,7.62,41.07,29.94,37.2,26.44,1.33,32.74,8.316183682240496e-05,309.65327537891477,3.881257227224897,-0.8845712380815844,9.0,0.4436348036802171,23.0225,72.5714,89.0,0.0001077415003933,4.1780124743341954e-05,0.0426378012236395,0.13474272978839,206.36,53.0
2024-05-25,Ahmedabad,50.6,87.43,7.43,42.9,29.92,37.48,22.44,1.27,32.36,0.0001520635278274,309.325398585593,3.06789849155633,-0.3942543887352759,1.0,0.4436348036802171,23.0225,72.5714,84.0,0.0001169509139128,1.3963394041549176e-05,0.04132774472238,0.1328661661911662,206.36,53.0
2024-05-26,Ahmedabad,55.38,96.4,7.9,38.81,29.45,35.24,21.1,0.9,32.36,0.0001941089870624,308.74255929991256,3.613264024719711,0.3080438421678173,8.0,0.4436348036802171,23.0225,72.5714,92.0,9.93073971822168e-05,-4.116523262159299e-05,0.040317110774524,0.1305715239013128,206.36,53.0
2024-05-27,Ahmedabad,58.22,100.82,8.02,39.97,29.28,34.28,20.94,0.79,34.81,0.0003013766704013,308.23170329249183,3.907608594081198,1.5579654957896978,0.0,0.4436348036802171,23.0225,72.5714,97.0,0.0001041650062546,6.888650748231284e-05,0.0382047407329209,0.1320679252611524,206.36,53.0
2024-05-28,Ahmedabad,59.4,105.48,7.7,39.75,29.28,34.35,20.02,1.01,56.27,0.0003105983811023,307.9894200997759,4.092701080233551,2.1058507520099017,3.0,0.4436348036802171,23.0225,72.5714,99.0,0.0001083903643094,0.0003696914115442,0.0382047407329209,0.1281163211650839,206.36,53.0
2024-05-29,Ahmedabad,53.3,94.88,8.55,38.85,29.09,33.1,21.53,0.72,10.76,0.0001906480078237,307.28644984637117,3.21256779515466,2.9082148795904113,2.0,0.4436348036802171,23.0225,72.5714,89.0,9.088932711168418e-05,-0.0001522492675576,0.0357151627540707,0.1287970989942978,206.36,53.0
2024-05-30,Ahmedabad,58.12,99.78,9.07,34.9,27.71,29.7,20.04,1.61,106.63,0.0001756095488306,306.9450214740842,1.911120806553567,2.566740535950476,2.0,0.4436348036802171,23.0225,72.5714,97.0,0.0001205413209391,0.0007303871097976,0.03747455775739,0.1290764957666826,206.36,53.0
2024-05-31,Ahmedabad,55.9,101.1,9.96,49.25,30.85,2.2,18.12,0.48,65.67,0.0002245810907775,307.0237869292267,1.7869289161622988,2.638142556183098,2.0,0.4436348036802171,23.0225,72.5714,93.0,0.0001226084396988,7.125984034410333e-05,0.0362114571035028,0.1301151454712039,206.36,53.0
2024-06-01,Ahmedabad,48.47,85.64,10.53,47.86,39.32,2.4,18.07,0.54,20.5,0.0001411230348424,306.9678378733554,1.6565113363339918,3.030180975448254,4.0,0.4436348036802171,23.0225,72.5714,81.0,0.0001073884124848,9.705422238524997e-06,0.0343458727002257,0.1309061798161848,206.36,53.0
2024-06-02,Ahmedabad,40.72,71.91,5.73,58.71,38.95,9.56,14.15,0.55,48.78,5.946512985535177e-05,307.080166454463,1.4060353271720945,2.1640852994697037,1.0,0.4436348036802171,23.0225,72.5714,67.0,0.000116568087833,-0.0002073096984532,0.036201333401381,0.1334789246321167,206.36,53.0
2024-06-03,Ahmedabad,53.84,92.69,4.45,60.05,38.42,1.44,14.08,0.54,21.14,0.0001315125820006,307.7681955736737,1.9749559210252392,1.5198508122170618,1.0,0.4436348036802171,23.0225,72.5714,90.0,0.0001020259733195,-0.0002073096984532,0.0349661019240313,0.1332558393478836,206.36,53.0
2024-06-04,Ahmedabad,54.4,94.37,4.33,74.24,46.03,6.98,14.09,0.54,10.56,0.0001320489211274,307.3400693198507,2.579685933830202,1.1368074195329534,3.0,0.4436348036802171,23.0225,72.5714,91.0,0.0001178501624963,-0.0001997263607336,0.0364575348794581,0.1334310621023621,206.36,53.0
2024-06-05,Ahmedabad,52.04,89.57,4.34,78.38,48.45,8.64,13.89,0.54,8.13,0.0002206521675567,307.03946342763976,2.7138771400895227,1.1605142549026846,3.0,0.4436348036802171,23.0225,72.5714,87.0,0.0001167471637018,6.470016160167109e-06,0.0317564043362939,0.1337423920631853,206.36,53.0
2024-06-06,Ahmedabad,49.08,82.24,4.55,80.33,49.31,9.33,14.3,0.55,9.01,0.0002758396588502,307.23952422031135,2.0374400098194445,1.0197256960610088,13.0,0.4436348036802171,23.0225,72.5714,82.0,0.0001460921373678,0.0001396510883551,0.0377182140946513,0.1293242650183675,206.36,53.0
2024-06-07,Ahmedabad,46.92,80.71,6.0,79.6,50.76,10.47,14.09,0.54,23.68,0.0003019884429024,308.44272671189424,2.77868108231892,0.1173128869182379,0.0,0.4436348036802171,23.0225,72.5714,78.0,0.0001348415535176,-0.0001665423478698,0.0347812101245042,0.1287266612053345,206.36,53.0
2024-06-08,Ahmedabad,56.13,98.76,7.02,80.54,51.86,11.02,14.14,0.54,22.71,0.0002206582199554,307.98948768497434,2.3061530682467675,1.2010690851729044,3.0,0.4436348036802171,23.0225,72.5714,93.0,0.0001100652661989,-0.0001547818392282,0.0332180146572205,0.1296887248754932,206.36,53.0
